Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Prince Abdullah Bin Moteb Al-Saud,M,27.0,Saudi Arabia,KSA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Prince Abdullah Bin Moteb Al-Saud,M,27.0,Saudi Arabia,KSA,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
Fawaz Al-Shammari,M,35.0,Kuwait,KUW,2012,London,Athletics,Athletics Men's 110 metres Hurdles,None
Hicham Al-Siguni,M,19.0,Morocco,MAR,2012,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Majed Al-Tamimi,M,40.0,Saudi Arabia,KSA,2012,London,Shooting,Shooting Men's Skeet,None
Ali Mohamed Gharib Al-Zinkawi,M,28.0,Kuwait,KUW,2012,London,Athletics,Athletics Men's Hammer Throw,None
Tapani Jarkko Ala-Huikku,M,32.0,Finland,FIN,2012,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",None
Ayman Alaa El-Din Mohamed Fayez,M,21.0,Egypt,EGY,2012,London,Fencing,"Fencing Men's epee, Individual",None
Mahmoud Alaa El-Din Mahmoud Alian,M,21.0,Egypt,EGY,2012,London,Football,Football Men's Football,None
Marina Alabau Neira,F,26.0,Spain,ESP,2012,London,Sailing,Sailing Women's Windsurfer,Gold
"\"Danielle Remilekun B. \"\"Danni\"\" Alakija\"",F,16.0,Fiji,FIJ,2012,London,Athletics,Athletics Women's 400 metres,None
Salima El Ouali Al-Alami,F,28.0,Morocco,MAR,2012,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",None
Noshad Alamian Darounkolaei,M,20.0,Iran,IRI,2012,London,Table Tennis,Table Tennis Men's Singles,None
Yenew Alamirew Getahun,M,22.0,Ethiopia,ETH,2012,London,Athletics,"Athletics Men's 5,000 metres",None
Janice Alatoa,F,23.0,Vanuatu,VAN,2012,London,Athletics,Athletics Women's 100 metres,None
Jordi Alba Ramos,M,23.0,Spain,ESP,2012,London,Football,Football Men's Football,None
Michael Albasini,M,31.0,Switzerland,SUI,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Michael Albasini,M,31.0,Switzerland,SUI,2012,London,Cycling,Cycling Men's Individual Time Trial,None
Ruslan Vladimirovich Albegov,M,24.0,Russia,RUS,2012,London,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
Il Alben,F,26.0,Turkey,TUR,2012,London,Basketball,Basketball Women's Basketball,None
Samantha Albert (Majendie-),F,41.0,Jamaica,JAM,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Nely Carla Alberto Francisca,F,29.0,Spain,ESP,2012,London,Handball,Handball Women's Handball,Bronze
Emiliano Albn Antognazza,M,23.0,Uruguay,URU,2012,London,Football,Football Men's Football,None
Nicoleta Albu,F,23.0,Romania,ROU,2012,London,Rowing,Rowing Women's Coxed Eights,None
Dailenys Alcntara Pacheco,F,20.0,Cuba,CUB,2012,London,Athletics,Athletics Women's Triple Jump,None
Arnold Alcolea Nez,M,29.0,Cuba,CUB,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Kyle Scott Alcorn,M,27.0,United States,USA,2012,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Yamil Aldama Pozo (-Dodds),F,39.0,Great Britain,GBR,2012,London,Athletics,Athletics Women's Triple Jump,None
Andrea Dennise Aldana Bennett,F,23.0,Guatemala,GUA,2012,London,Sailing,Sailing Women's One Person Dinghy,None
Ibrahim Erikovych Aldatov,M,28.0,Ukraine,UKR,2012,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",None
David Alegre Biosca,M,27.0,Spain,ESP,2012,London,Hockey,Hockey Men's Hockey,None
Ramn Alegre Biosca,M,31.0,Spain,ESP,2012,London,Hockey,Hockey Men's Hockey,None
Jannet Alegria Pea,F,24.0,Mexico,MEX,2012,London,Taekwondo,Taekwondo Women's Flyweight,None
Jo Qesem Ayela Aleh,F,26.0,New Zealand,NZL,2012,London,Sailing,Sailing Women's Two Person Dinghy,Gold
Eric Javier Alejandro,M,26.0,Puerto Rico,PUR,2012,London,Athletics,Athletics Men's 400 metres Hurdles,None
Virgilijus Alekna,M,40.0,Lithuania,LTU,2012,London,Athletics,Athletics Men's Discus Throw,None
Aleksandar Emilov Aleksandrov,M,27.0,Bulgaria,BUL,2012,London,Boxing,Boxing Men's Light-Flyweight,None
Aleksandr Aleksandrov,M,22.0,Azerbaijan,AZE,2012,London,Rowing,Rowing Men's Single Sculls,None
Dmitry Aleksandrov,M,19.0,Kyrgyzstan,KGZ,2012,London,Swimming,Swimming Men's 200 metres Breaststroke,None
Dmitry Sergeyevich Aleksanin,M,20.0,Kazakhstan,KAZ,2012,London,Fencing,"Fencing Men's epee, Individual",None
Artur Aleksanyan,M,20.0,Armenia,ARM,2012,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
Sandra Aleksejeva,F,21.0,Latvia,LAT,2012,London,Cycling,Cycling Women's BMX,None
Denis Sergeyevich Alekseyev,M,24.0,Russia,RUS,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,None
Yevgeny Petrovich Alekseyev,M,34.0,Kazakhstan,KAZ,2012,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",None
Yevgeny Petrovich Alekseyev,M,34.0,Kazakhstan,KAZ,2012,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",None
Aleksandar Aleksi,M,20.0,Serbia,SRB,2012,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",None
Milan Aleksi,M,26.0,Serbia,SRB,2012,London,Water Polo,Water Polo Men's Water Polo,Bronze
Todor Nikolaev Aleksiev,M,29.0,Bulgaria,BUL,2012,London,Volleyball,Volleyball Men's Volleyball,None
Ilya Leonidovich Aleksiyevich,M,21.0,Belarus,BLR,2012,London,Football,Football Men's Football,None
Octavio Andrs Alesi Gonzlez,M,25.0,Venezuela,VEN,2012,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
Alex Sandro Lobo Silva,M,21.0,Brazil,BRA,2012,London,Football,Football Men's Football,Silver
Ayanna Alexander,F,30.0,Trinidad and Tobago,TTO,2012,London,Athletics,Athletics Women's Triple Jump,None
J'maal Alexander,M,18.0,British Virgin Islands,IVB,2012,London,Athletics,Athletics Men's 100 metres,None
Kineke Alicia Alexander,F,26.0,Saint Vincent and the Grenadines,VIN,2012,London,Athletics,Athletics Women's 400 metres,None
Alexandra Priscila do Nascimento,F,30.0,Brazil,BRA,2012,London,Handball,Handball Women's Handball,None
"\"Alexandre \"\"Alexandre Pato\"\" Rodrigues da Silva\"",M,22.0,Brazil,BRA,2012,London,Football,Football Men's Football,Silver
Alin Alexuc-Ciurariu,M,22.0,Romania,ROU,2012,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",None
Rafael Alfaro Ferracuti,M,20.0,El Salvador,ESA,2012,London,Swimming,Swimming Men's 400 metres Individual Medley,None
Linda Camilla Algotsson,F,40.0,Sweden,SWE,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Linda Camilla Algotsson,F,40.0,Sweden,SWE,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",None
Sara Anneli Algotsson Ostholt,F,37.0,Sweden,SWE,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
Sara Anneli Algotsson Ostholt,F,37.0,Sweden,SWE,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",None
Ahmed Ali Salem Khamis Al-Abri,M,22.0,United Arab Emirates,UAE,2012,London,Football,Football Men's Football,None
Belal Mansoor Ali,M,23.0,Bahrain,BRN,2012,London,Athletics,"Athletics Men's 1,500 metres",None
Kame Ali,M,28.0,Madagascar,MAD,2012,London,Athletics,Athletics Men's 110 metres Hurdles,None
Lahoussine Xavier Ali,M,37.0,Morocco,MAR,2012,London,Fencing,"Fencing Men's Foil, Individual",None
Annabel Laure Ali,F,27.0,Cameroon,CMR,2012,London,Wrestling,"Wrestling Women's Heavyweight, Freestyle",None
Liaqat Ali,M,28.0,Pakistan,PAK,2012,London,Athletics,Athletics Men's 100 metres,None
Zourah Mohamed Ali,F,17.0,Djibouti,DJI,2012,London,Athletics,Athletics Women's 400 metres,None
Ahmed Ali Ahmed Saleh,M,32.0,Egypt,EGY,2012,London,Table Tennis,Table Tennis Men's Team,None
Mirko Alilovi,M,26.0,Croatia,CRO,2012,London,Handball,Handball Men's Handball,Bronze
Elmir Eldarovich Alimzhanov,M,25.0,Kazakhstan,KAZ,2012,London,Fencing,"Fencing Men's epee, Individual",None
Aline Pellegrino,F,30.0,Brazil,BRA,2012,London,Football,Football Women's Football,None
Aleksey Aleksandrovich Alipov,M,36.0,Russia,RUS,2012,London,Shooting,Shooting Men's Trap,None
Alison Conte Cerutti,M,26.0,Brazil-1,BRA,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
Triin Aljand,F,27.0,Estonia,EST,2012,London,Swimming,Swimming Women's 50 metres Freestyle,None
Triin Aljand,F,27.0,Estonia,EST,2012,London,Swimming,Swimming Women's 100 metres Butterfly,None
Jasmine Alkhaldi,F,19.0,Philippines,PHI,2012,London,Swimming,Swimming Women's 100 metres Freestyle,None
Agnese Allegrini,F,30.0,Italy,ITA,2012,London,Badminton,Badminton Women's Singles,None
Dominique Jayne Allen,F,22.0,Great Britain,GBR,2012,London,Basketball,Basketball Women's Basketball,None
"\"Joseph Michael \"\"Joe\"\" Allen\"",M,22.0,Great Britain,GBR,2012,London,Football,Football Men's Football,None
Sophie Nicole Allen,F,20.0,Great Britain,GBR,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,None
Ade Franci Alleyne-Forte,M,23.0,Trinidad and Tobago,TTO,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
Olivia Elizabeth N. Allison-Federici,F,22.0,Great Britain,GBR,2012,London,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Olivia Elizabeth N. Allison-Federici,F,22.0,Great Britain,GBR,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team,None
Andrique Allisop,M,19.0,Seychelles,SEY,2012,London,Boxing,Boxing Men's Lightweight,None
Bradley Kevin Ally,M,25.0,Barbados,BAR,2012,London,Swimming,Swimming Men's 100 metres Backstroke,None
Bradley Kevin Ally,M,25.0,Barbados,BAR,2012,London,Swimming,Swimming Men's 200 metres Individual Medley,None
Bradley Kevin Ally,M,25.0,Barbados,BAR,2012,London,Swimming,Swimming Men's 400 metres Individual Medley,None
Miguel ngel Almachi Condo,M,27.0,Ecuador,ECU,2012,London,Athletics,Athletics Men's Marathon,None
Nicols Almagro Snchez,M,26.0,Spain,ESP,2012,London,Tennis,Tennis Men's Singles,None
Rose Mary Almanza Blanco,F,20.0,Cuba,CUB,2012,London,Athletics,Athletics Women's 800 metres,None
Carlos Fernandes Esteves de Almeida,M,23.0,Portugal,POR,2012,London,Swimming,Swimming Men's 100 metres Breaststroke,None
Joo Carlos Marques de Almeida,M,24.0,Portugal,POR,2012,London,Athletics,Athletics Men's 110 metres Hurdles,None
Kaio Mrcio Ferreira Costa de Almeida,M,27.0,Brazil,BRA,2012,London,Swimming,Swimming Men's 100 metres Butterfly,None
Kaio Mrcio Ferreira Costa de Almeida,M,27.0,Brazil,BRA,2012,London,Swimming,Swimming Men's 200 metres Butterfly,None
Kaio Mrcio Ferreira Costa de Almeida,M,27.0,Brazil,BRA,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Luiza Tavares de Almeida,F,20.0,Brazil,BRA,2012,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Nair Felipe Pires de Almeida,F,28.0,Angola,ANG,2012,London,Handball,Handball Women's Handball,None
Johanna Maria-Therese Almgren,F,28.0,Sweden,SWE,2012,London,Football,Football Women's Football,None
Jessica Alonso Bernardo,F,28.0,Spain,ESP,2012,London,Handball,Handball Women's Handball,Bronze
Jonathan Alonso Flete,M,21.0,Spain,ESP,2012,London,Boxing,Boxing Men's Light-Welterweight,None
Kamel Al-Alouini,M,24.0,Tunisia,TUN,2012,London,Handball,Handball Men's Handball,None
"\"Mikhail Surenovich \"\"Misha\"\" Aloyan\"",M,23.0,Russia,RUS,2012,London,Boxing,Boxing Men's Flyweight,Bronze
Uzodinma Anthony Alozie,M,25.0,Australia,AUS,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Azza Alqasmi,F,27.0,Bahrain,BRN,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",None
Malin Therse Alshammar,F,34.0,Sweden,SWE,2012,London,Swimming,Swimming Women's 50 metres Freestyle,None
Julio Alsogaray,M,32.0,Argentina,ARG,2012,London,Sailing,Sailing Men's One Person Dinghy,None
Ida Alstad,F,27.0,Norway,NOR,2012,London,Handball,Handball Women's Handball,Gold
Maria Suelen Altheman,F,23.0,Brazil,BRA,2012,London,Judo,Judo Women's Heavyweight,None
"\"Eniola \"\"Eni\"\" Aluko\"",F,25.0,Great Britain,GBR,2012,London,Football,Football Women's Football,None
Lzaro Jorge lvarez Estrada,M,21.0,Cuba,CUB,2012,London,Boxing,Boxing Men's Bantamweight,Bronze
Luis Antonio lvarez Murillo,M,21.0,Mexico,MEX,2012,London,Archery,Archery Men's Individual,None
Luis Antonio lvarez Murillo,M,21.0,Mexico,MEX,2012,London,Archery,Archery Men's Team,None
Sergio lvarez Boulet,M,32.0,Cuba,CUB,2012,London,Weightlifting,Weightlifting Men's Bantamweight,None
Yuri Alvear Orjuela,F,26.0,Colombia,COL,2012,London,Judo,Judo Women's Middleweight,Bronze
Thiago Soares Alves,M,25.0,Brazil,BRA,2012,London,Volleyball,Volleyball Men's Volleyball,Silver
Anna Romzatovna Alyabyeva,F,18.0,Kazakhstan,KAZ,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Andrey Amador Bikkazakova,M,25.0,Costa Rica,CRC,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Darisleydis Amador Rodrguez,F,24.0,Cuba,CUB,2012,London,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",None
Darisleydis Amador Rodrguez,F,24.0,Cuba,CUB,2012,London,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",None
Mohammed Aman Geleto,M,18.0,Ethiopia,ETH,2012,London,Athletics,Athletics Men's 800 metres,None
Yadinis Amars Rocha,F,28.0,Colombia,COL,2012,London,Judo,Judo Women's Lightweight,None
"\"Pablo \"\"Pol\"\" Amat Escud\"",M,34.0,Spain,ESP,2012,London,Hockey,Hockey Men's Hockey,None
Eyawomano Doreen Amata,F,24.0,Nigeria,NGR,2012,London,Athletics,Athletics Women's High Jump,None
Kim Oscar Amb,M,21.0,Sweden,SWE,2012,London,Athletics,Athletics Men's Javelin Throw,None
Eloise Michelle Amberger,F,25.0,Australia,AUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Eloise Michelle Amberger,F,25.0,Australia,AUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team,None
Serge Ambomo,M,26.0,Cameroon,CMR,2012,London,Boxing,Boxing Men's Light-Welterweight,None
Harald Ambros,M,32.0,Austria,AUT,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Noor Amer Al-Ameri,F,18.0,Iraq,IRQ,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",None
Nourhan Muhammad Mahmud Amer,F,19.0,Egypt,EGY,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Christine Amertil (-Ling),F,32.0,Bahamas,BAH,2012,London,Athletics,Athletics Women's 4 x 100 metres Relay,None
Al-Farouq Ajiede Aminu,M,21.0,Nigeria,NGR,2012,London,Basketball,Basketball Men's Basketball,None
"\"Abdul Wahab \"\"Alade\"\" Aminu\"",M,24.0,Nigeria,NGR,2012,London,Basketball,Basketball Men's Basketball,None
"\"Eduarda Idalina \"\"Duda\"\" Amorim-Taleska\"",F,25.0,Brazil,BRA,2012,London,Handball,Handball Women's Handball,None
Vanessa Amors Quiles,F,29.0,Spain,ESP,2012,London,Handball,Handball Women's Handball,Bronze
Nijel Carlos Amilfitano Amos,M,18.0,Botswana,BOT,2012,London,Athletics,Athletics Men's 800 metres,Silver
Alberta Boatema Ampomah,F,17.0,Ghana,GHA,2012,London,Weightlifting,Weightlifting Women's Super-Heavyweight,None
Noureddine Amrabat,M,25.0,Morocco,MAR,2012,London,Football,Football Men's Football,None
Marwa Al-Amri,F,23.0,Tunisia,TUN,2012,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",None
Mohamed Amsif,M,23.0,Morocco,MAR,2012,London,Football,Football Men's Football,None
An Kum-Ae,F,32.0,North Korea,PRK,2012,London,Judo,Judo Women's Half-Lightweight,Gold
Ana Paula Rodrigues-Belo,F,24.0,Brazil,BRA,2012,London,Handball,Handball Women's Handball,None
Phara Anacharsis,F,28.0,France,FRA,2012,London,Athletics,Athletics Women's 4 x 400 metres Relay,None
Takamasa Anai,M,27.0,Japan,JPN,2012,London,Judo,Judo Men's Half-Heavyweight,None
Anis Viktorovich Ananenko,M,26.0,Belarus,BLR,2012,London,Athletics,Athletics Men's 800 metres,None
Anton Pavlovich Anchin,M,22.0,Russia,RUS,2012,London,Swimming,Swimming Men's 200 metres Backstroke,None
David Emil Andersen,M,32.0,Australia,AUS,2012,London,Basketball,Basketball Men's Basketball,None
Stine Myrhj Andersen,F,27.0,Denmark,DEN,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Alyssa Jean Anderson,F,21.0,United States,USA,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Haley Danita Anderson,F,20.0,United States,USA,2012,London,Swimming,Swimming Women's 10 kilometres Open Water,Silver
Jenny-Lyn Anderson,F,19.0,Australia,AUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team,None
"\"Matthew John \"\"Matt\"\" Anderson\"",M,25.0,United States,USA,2012,London,Volleyball,Volleyball Men's Volleyball,None
Rose Anderson,F,24.0,Great Britain,GBR,2012,London,Basketball,Basketball Women's Basketball,None
Isabellah Moraa Andersson (Amoro-),F,31.0,Sweden,SWE,2012,London,Athletics,Athletics Women's Marathon,None
Kim Verner Andersson,M,29.0,Sweden,SWE,2012,London,Handball,Handball Men's Handball,Silver
Erik Mattias Andersson,M,34.0,Sweden,SWE,2012,London,Handball,Handball Men's Handball,Silver
Elizabeth Adhiambo Andiego,F,25.0,Kenya,KEN,2012,London,Boxing,Boxing Women's Middleweight,None
Kozue Ando,F,30.0,Japan,JPN,2012,London,Football,Football Women's Football,Silver
Francisco Catalo Rebelo Andrade,M,31.0,Portugal,POR,2012,London,Sailing,Sailing Men's Skiff,None
Lady Patricia Andrade Rodrguez,F,20.0,Colombia,COL,2012,London,Football,Football Women's Football,None
Marcia Yuleisi Andrades Mendoza,F,29.0,Venezuela,VEN,2012,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",None
Bjrn Andrae,M,31.0,Germany,GER,2012,London,Volleyball,Volleyball Men's Volleyball,None
Nilson de Oliveira Andr,M,26.0,Brazil,BRA,2012,London,Athletics,Athletics Men's 100 metres,None
Nilson de Oliveira Andr,M,26.0,Brazil,BRA,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Andria Suntaque,F,34.0,Brazil,BRA,2012,London,Football,Football Women's Football,None
Antonis Andreou,M,37.0,Cyprus,CYP,2012,London,Shooting,Shooting Men's Skeet,None
Panagiota Andreou,F,16.0,Cyprus,CYP,2012,London,Shooting,Shooting Women's Skeet,None
Jake Andrewartha,M,22.0,Australia,AUS,2012,London,Judo,Judo Men's Heavyweight,None
Marian Andrews-Heffernan,F,30.0,Ireland,IRL,2012,London,Athletics,Athletics Women's 4 x 400 metres Relay,None
Georgy Aleksandrovich Andreyev,M,36.0,Russia,RUS,2012,London,Athletics,Athletics Men's Marathon,None
Viktoriya Olegovna Andreyeva,F,20.0,Russia,RUS,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,None
Yekaterina Igorevna Andreyeva,F,18.0,Russia,RUS,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,None
Valeriy Oleksandrovych Andriitsev,M,25.0,Ukraine,UKR,2012,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
Matthieu Androdias,M,22.0,France,FRA,2012,London,Rowing,Rowing Men's Quadruple Sculls,None
Alona Anatolivna Andruk,F,25.0,Ukraine,UKR,2012,London,Cycling,"Cycling Women's Road Race, Individual",None
Andryein Tamir,M,26.0,Mongolia,MGL,2012,London,Swimming,Swimming Men's 100 metres Freestyle,None
Juan Diego Angeloni,M,34.0,Argentina,ARG,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Ivo Serafimov Angelov,M,27.0,Bulgaria,BUL,2012,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",None
Tonje Angelsen,F,22.0,Norway,NOR,2012,London,Athletics,Athletics Women's High Jump,None
Giuseppe Angilella,M,27.0,Italy,ITA,2012,London,Sailing,Sailing Men's Skiff,None
Matteo Angioletti,M,31.0,Italy,ITA,2012,London,Gymnastics,Gymnastics Men's Team All-Around,None
Matteo Angioletti,M,31.0,Italy,ITA,2012,London,Gymnastics,Gymnastics Men's Floor Exercise,None
Matteo Angioletti,M,31.0,Italy,ITA,2012,London,Gymnastics,Gymnastics Men's Horse Vault,None
Matteo Angioletti,M,31.0,Italy,ITA,2012,London,Gymnastics,Gymnastics Men's Rings,None
Franka Ani,F,21.0,Slovenia,SLO,2012,London,Taekwondo,Taekwondo Women's Welterweight,None
Vitaly Vladimirovich Anichkin,M,23.0,Kazakhstan,KAZ,2012,London,Athletics,Athletics Men's 50 kilometres Walk,None
Vida Anim,F,28.0,Ghana,GHA,2012,London,Athletics,Athletics Women's 200 metres,None
Sajjad Anoushiravani Hamlabad,M,28.0,Iran,IRI,2012,London,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
Jennifer Anson,F,35.0,Palau,PLW,2012,London,Judo,Judo Women's Half-Middleweight,None
Dra Antal,F,18.0,Hungary,HUN,2012,London,Water Polo,Water Polo Women's Water Polo,None
Lissette Alexandra Antes Castillo,F,21.0,Ecuador,ECU,2012,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",None
Carmelo Kyan Anthony,M,28.0,United States,USA,2012,London,Basketball,Basketball Men's Basketball,Gold
Mark Anthony,M,22.0,Australia,AUS,2012,London,Judo,Judo Men's Middleweight,None
Seema Antil,F,28.0,India,IND,2012,London,Athletics,Athletics Women's Discus Throw,None
Manuel Andr Antonio,M,23.0,Angola,ANG,2012,London,Athletics,Athletics Men's 800 metres,None
Semyon Sergeyevich Antonov,M,23.0,Russia,RUS,2012,London,Basketball,Basketball Men's Basketball,Bronze
Aleksandra Ivanovna Antonova,F,20.0,Russia,RUS,2012,London,Water Polo,Water Polo Women's Water Polo,None
Diana Ivanovna Antonova,F,19.0,Russia,RUS,2012,London,Water Polo,Water Polo Women's Water Polo,None
Tatyana Andreyevna Antoshina,F,29.0,Russia,RUS,2012,London,Cycling,"Cycling Women's Road Race, Individual",None
Tatyana Andreyevna Antoshina,F,29.0,Russia,RUS,2012,London,Cycling,Cycling Women's Individual Time Trial,None
Jitka Antoov,F,25.0,Czech Republic,CZE,2012,London,Rowing,Rowing Women's Double Sculls,None
Lenka Antoov,F,20.0,Czech Republic,CZE,2012,London,Rowing,Rowing Women's Double Sculls,None
